Time (s),Counter (),coil1 (V),coil2 (V)
0.026700,0.057058,-2.349154,0.076349
0.026800,0.057058,-2.729925,-0.030694
0.026900,0.053867,-3.074840,-0.127801
0.027000,0.057058,-3.309490,-0.226992
0.027100,0.063439,-3.445140,-0.337080
0.027200,0.057058,-3.528116,-0.484184
0.027300,0.060248,-3.609189,-0.640742
0.027400,0.060248,-3.731035,-0.820535
0.027500,0.060248,-3.902699,-1.056254
0.027600,0.060248,-4.111330,-1.333476
0.027700,0.057058,-4.278393,-1.646592
0.027800,0.053867,-4.377394,-1.946889
0.027900,0.060248,-4.424831,-2.193985
0.028000,0.060248,-4.408490,-2.355510
0.028100,0.057058,-4.357879,-2.490756
0.028200,0.050677,-4.290292,-2.628886
0.028300,0.053867,-4.241427,-2.745383
0.028400,0.060248,-4.236032,-2.880148
0.028500,0.060248,-4.265225,-3.023246
0.028600,0.066630,-4.281090,-3.170670
0.028700,0.063439,-4.225085,-3.344695
0.028800,0.060248,-4.094989,-3.521444
0.028900,0.053867,-3.940459,-3.622397
0.029000,0.053867,-3.841141,-3.680726
0.029100,0.050677,-3.845901,-3.726235
0.029200,0.060248,-3.794973,-3.642107
0.029300,0.060248,-4.039936,-3.833439
0.029400,0.057058,-4.160989,-3.935514
0.029500,0.057058,-4.206840,-4.006181
0.029600,0.057058,-4.172729,-3.978619
0.029700,0.063439,-4.138301,-3.887280
0.029800,0.053867,-4.162734,-3.802672
0.029900,0.066630,-4.250787,-3.783923
0.030000,0.063439,-4.329956,-3.860680
0.030100,0.066630,-4.345187,-3.983106
0.030200,0.057058,-4.295052,-4.046723
0.030300,0.057058,-4.211600,-4.056818
0.030400,0.053867,-4.156071,-3.992240
0.030500,0.053867,-4.183994,-3.899940
0.030600,0.063439,-4.267922,-3.871737
0.030700,0.060248,-4.321389,-3.946090
0.030800,0.050677,-4.302668,-4.040634
0.030900,0.057058,-4.206523,-4.083098
0.031000,0.050677,-4.098796,-4.055376
0.031100,0.057058,-4.038190,-4.003617
0.031200,0.060248,-4.087056,-3.954743
0.031300,0.066630,-4.169556,-3.960672
0.031400,0.060248,-4.214456,-4.028295
