Time (s),Counter (),coil1 (V),coil2 (V)
0.015100,0.060248,-0.043286,-0.022042
0.015200,0.057058,-0.045444,-0.026370
0.015300,0.053867,-0.048585,-0.022764
0.015400,0.063439,-0.052949,-0.021321
0.015500,0.060248,-0.056878,-0.016834
0.015600,0.053867,-0.063111,-0.011225
0.015700,0.057058,-0.070325,-0.016113
0.015800,0.060248,-0.078329,-0.012907
0.015900,0.057058,-0.084014,-0.005936
0.016000,0.057058,-0.090633,-0.003051
0.016100,0.063439,-0.090906,-0.004333
0.016200,0.060248,-0.093032,-0.000968
0.016300,0.057058,-0.094691,0.014658
0.016400,0.053867,-0.096430,0.014178
0.016500,0.063439,-0.096189,0.023313
0.016600,0.057058,-0.099651,0.038778
0.016700,0.060248,-0.100569,0.037977
0.016800,0.063439,-0.101197,0.041182
0.016900,0.063439,-0.101439,0.039419
0.017000,0.057058,-0.102212,0.038378
0.017100,0.063439,-0.103210,0.041984
0.017200,0.060248,-0.102775,0.045510
0.017300,0.053867,-0.102582,0.043586
0.017400,0.053867,-0.103500,0.048394
0.017500,0.063439,-0.106350,0.050157
0.017600,0.057058,-0.107977,0.050237
0.017700,0.060248,-0.107429,0.047112
0.017800,0.063439,-0.105803,0.058411
0.017900,0.060248,-0.108025,0.049757
0.018000,0.057058,-0.104820,0.049997
0.018100,0.060248,-0.103001,0.052161
0.018200,0.057058,-0.106431,0.058491
0.018300,0.057058,-0.108830,0.058010
0.018400,0.053867,-0.109732,0.061055
0.018500,0.057058,-0.107043,0.062738
0.018600,0.050677,-0.104434,0.062418
0.018700,0.053867,-0.100311,0.064261
0.018800,0.057058,-0.098749,0.056167
0.018900,0.057058,-0.099297,0.063459
0.019000,0.057058,-0.100633,0.068187
0.019100,0.057058,-0.100182,0.073556
0.019200,0.060248,-0.098797,0.077162
0.019300,0.063439,-0.094868,0.077883
0.019400,0.060248,-0.090294,0.071393
0.019500,0.063439,-0.090198,0.072675
0.019600,0.060248,-0.091712,0.077563
0.019700,0.060248,-0.093660,0.078925
0.019800,0.057058,-0.093419,0.076441
