Time (s),Counter (),coil1 (V),coil2 (V)
0.023400,0.057058,-0.044140,-0.087191
0.023500,0.063439,-0.042481,-0.075732
0.023600,0.066630,-0.039904,-0.067798
0.023700,0.057058,-0.037746,-0.072446
0.023800,0.053867,-0.035975,-0.072366
0.023900,0.057058,-0.032722,-0.076453
0.024000,0.060248,-0.030725,-0.069882
0.024100,0.063439,-0.024573,-0.070763
0.024200,0.050677,-0.017745,-0.065635
0.024300,0.057058,-0.009725,-0.065955
0.024400,0.063439,-0.002269,-0.060907
0.024500,0.066630,0.003174,-0.059304
0.024600,0.057058,0.009213,-0.055057
0.024700,0.057058,0.011629,-0.061949
0.024800,0.063439,0.016396,-0.058022
0.024900,0.060248,0.019391,-0.055137
0.025000,0.063439,0.021871,-0.055458
0.025100,0.060248,0.023884,-0.050009
0.025200,0.060248,0.026413,-0.050089
0.025300,0.060248,0.029424,-0.051772
0.025400,0.053867,0.031453,-0.053294
0.025500,0.050677,0.032725,-0.045762
0.025600,0.053867,0.035270,-0.046082
0.025700,0.063439,0.037235,-0.042236
0.025800,0.057058,0.039248,-0.035425
0.025900,0.063439,0.040665,-0.030537
0.026000,0.063439,0.043241,-0.021401
0.026100,0.060248,0.044949,-0.014189
0.026200,0.060248,0.049329,-0.011465
0.026300,0.063439,0.052276,-0.004253
0.026400,0.063439,0.056576,-0.000567
0.026500,0.057058,0.058412,0.006325
0.026600,0.060248,0.063887,0.014578
0.026700,0.057058,0.070280,0.012895
0.026800,0.060248,0.077785,0.018425
0.026900,0.060248,0.085644,0.018585
0.027000,0.063439,0.092955,0.018665
0.027100,0.057058,0.095016,0.023553
0.027200,0.053867,0.099365,0.023874
0.027300,0.063439,0.098865,0.029964
0.027400,0.057058,0.101684,0.024354
0.027500,0.057058,0.101748,0.026919
0.027600,0.060248,0.103342,0.028121
0.027700,0.060248,0.104148,0.032528
0.027800,0.057058,0.106064,0.032849
0.027900,0.063439,0.108560,0.038618
0.028000,0.057058,0.107014,0.034371
0.028100,0.060248,0.106386,0.040381
0.028200,0.063439,0.106563,0.047513
0.028300,0.057058,0.105484,0.057930
0.028400,0.050677,0.107207,0.060575
0.028500,0.060248,0.108254,0.063139
0.028600,0.057058,0.110138,0.070751
0.028700,0.060248,0.112103,0.071232
0.028800,0.063439,0.110283,0.077883
0.028900,0.060248,0.108769,0.085095
0.029000,0.060248,0.107497,0.079246
0.029100,0.057058,0.107642,0.082130
0.029200,0.060248,0.106998,0.092548
0.029300,0.053867,0.110412,0.080127
