Time (s),Counter (),coil1 (V),coil2 (V)
0.015300,0.053867,-0.106382,-0.035104
0.015400,0.060248,-0.106302,-0.043839
0.015500,0.063439,-0.108557,-0.045602
0.015600,0.057058,-0.109990,-0.046723
0.015700,0.057058,-0.111133,-0.048807
0.015800,0.060248,-0.111681,-0.046643
0.015900,0.057058,-0.110731,-0.042396
0.016000,0.050677,-0.109007,-0.056980
0.016100,0.057058,-0.107639,-0.054817
0.016200,0.057058,-0.108701,-0.046403
0.016300,0.060248,-0.108895,-0.054897
0.016400,0.063439,-0.112695,-0.051531
0.016500,0.063439,-0.112969,-0.050570
0.016600,0.063439,-0.110876,-0.064192
0.016700,0.060248,-0.108331,-0.068279
0.016800,0.063439,-0.105754,-0.062990
0.016900,0.060248,-0.102228,-0.061869
0.017000,0.057058,-0.102743,-0.065154
0.017100,0.057058,-0.103049,-0.068600
0.017200,0.060248,-0.104981,-0.070122
0.017300,0.057058,-0.103677,-0.074129
0.017400,0.060248,-0.097831,-0.072366
0.017500,0.053867,-0.095609,-0.072687
0.017600,0.063439,-0.094401,-0.071404
0.017700,0.066630,-0.097042,-0.069641
0.017800,0.063439,-0.097477,-0.068520
0.017900,0.060248,-0.096849,-0.084787
0.018000,0.069820,-0.095738,-0.086550
0.018100,0.060248,-0.092146,-0.081181
0.018200,0.060248,-0.088716,-0.083504
0.018300,0.060248,-0.088072,-0.077494
0.018400,0.053867,-0.088153,-0.075411
0.018500,0.057058,-0.089892,-0.077735
0.018600,0.053867,-0.088153,-0.083665
0.018700,0.060248,-0.086446,-0.080940
0.018800,0.057058,-0.084304,-0.082142
0.018900,0.057058,-0.078248,-0.090075
0.019000,0.060248,-0.076525,-0.080620
0.019100,0.063439,-0.075575,-0.081822
0.019200,0.063439,-0.076445,-0.081020
0.019300,0.057058,-0.074222,-0.078616
0.019400,0.063439,-0.072016,-0.090236
0.019500,0.063439,-0.069488,-0.092880
0.019600,0.057058,-0.064769,-0.086790
0.019700,0.057058,-0.060808,-0.085908
0.019800,0.060248,-0.058988,-0.091999
0.019900,0.060248,-0.056862,-0.087431
0.020000,0.057058,-0.056717,-0.088633
0.020100,0.057058,-0.056009,-0.093441
0.020200,0.060248,-0.050920,-0.089194
0.020300,0.063439,-0.052530,-0.092960
0.020400,0.053867,-0.049454,-0.095524
0.020500,0.057058,-0.047973,-0.091197
0.020600,0.063439,-0.044236,-0.093681
0.020700,0.057058,-0.042497,-0.087832
0.020800,0.066630,-0.040919,-0.087110
0.020900,0.066630,-0.037730,-0.094242
0.021000,0.066630,-0.036684,-0.090396
0.021100,0.057058,-0.032191,-0.090877
0.021200,0.057058,-0.022222,-0.085989
0.021300,0.060248,-0.014669,-0.091438
0.021400,0.057058,-0.007068,-0.088553
0.021500,0.053867,0.000050,-0.084306
0.021600,0.060248,0.003802,-0.081742
0.021700,0.057058,0.009326,-0.084386
0.021800,0.053867,0.012338,-0.079658
0.021900,0.063439,0.016509,-0.085828
0.022000,0.066630,0.020502,-0.070924
0.022100,0.066630,0.022081,-0.063631
0.022200,0.060248,0.025301,-0.059224
0.022300,0.060248,0.026751,-0.056259
0.022400,0.060248,0.027041,-0.045682
0.022500,0.060248,0.030181,-0.041355
0.022600,0.057058,0.033917,-0.044239
0.022700,0.053867,0.034674,-0.043358
0.022800,0.060248,0.035978,-0.033341
0.022900,0.057058,0.038974,-0.035986
0.023000,0.057058,0.042227,-0.030296
0.023100,0.057058,0.043902,-0.028613
0.023200,0.057058,0.045077,-0.028694
0.023300,0.053867,0.047348,-0.034062
0.023400,0.063439,0.050891,-0.025648
0.023500,0.063439,0.055738,-0.027972
0.023600,0.060248,0.058911,-0.022283
0.023700,0.060248,0.064338,-0.020600
0.023800,0.060248,0.071134,-0.024286
0.023900,0.063439,0.078059,-0.023485
0.024000,0.063439,0.085966,-0.015071
0.024100,0.057058,0.088510,-0.011225
0.024200,0.063439,0.092263,-0.008179
0.024300,0.057058,0.093438,-0.001288
0.024400,0.057058,0.093970,-0.000487
0.024500,0.057058,0.095709,0.001116
0.024600,0.057058,0.096466,0.018104
0.024700,0.057058,0.099026,0.018345
0.024800,0.057058,0.100025,0.023633
0.024900,0.069820,0.101233,0.036455
0.025000,0.063439,0.100427,0.039099
0.025100,0.063439,0.100637,0.036455
0.025200,0.060248,0.101490,0.045269
0.025300,0.063439,0.101281,0.039900
0.025400,0.050677,0.102473,0.044468
0.025500,0.060248,0.103391,0.045990
0.025600,0.053867,0.105275,0.046471
0.025700,0.057058,0.105806,0.047032
0.025800,0.053867,0.106789,0.050638
0.025900,0.050677,0.105065,0.053122
0.026000,0.060248,0.104486,0.044788
0.026100,0.060248,0.102344,0.051359
0.026200,0.060248,0.103793,0.053282
0.026300,0.060248,0.105259,0.046231
0.026400,0.069820,0.107014,0.056728
0.026500,0.053867,0.107433,0.061616
0.026600,0.057058,0.105774,0.056167
0.026700,0.063439,0.103294,0.062418
0.026800,0.057058,0.098205,0.068347
0.026900,0.057058,0.097255,0.063539
0.027000,0.057058,0.096659,0.058571
0.027100,0.057058,0.099171,0.066264
0.027200,0.057058,0.096820,0.077963
0.027300,0.060248,0.095387,0.078044
0.027400,0.057058,0.093052,0.083893
0.027500,0.053867,0.090314,0.071393
